state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls,target
17.0,111.0,415.0,2555.0,0,0,0.0,255.9,97.0,43.5,204.1,129.0,17.35,171.3,84.0,7.71,12.3,5.0,3.32,3.0,0
26.0,60.0,408.0,1727.0,0,0,0.0,252.7,97.0,42.96,221.1,121.0,18.79,109.9,100.0,4.95,12.4,4.0,3.35,2.0,0
31.0,113.0,408.0,4962.0,0,0,0.0,132.1,72.0,22.46,247.5,107.0,21.04,246.2,123.0,11.08,6.9,6.0,1.86,3.0,0
9.0,109.0,408.0,2317.0,0,0,0.0,217.0,115.0,36.89,207.0,142.0,17.6,268.0,106.0,12.06,8.2,4.0,2.21,1.0,0
15.0,105.0,510.0,526.0,0,1,42.0,101.9,79.0,17.32,223.1,97.0,18.96,241.6,77.0,10.87,12.9,2.0,3.48,0.0,0
8.0,85.0,510.0,4884.0,0,0,0.0,211.5,100.0,35.96,184.6,88.0,15.69,164.3,131.0,7.39,13.3,4.0,3.59,2.0,0
1.0,131.0,510.0,2024.0,0,0,0.0,153.4,86.0,26.08,198.5,81.0,16.87,164.4,83.0,7.4,10.4,3.0,2.81,0.0,0
21.0,59.0,510.0,3706.0,0,0,0.0,166.3,95.0,28.27,239.3,87.0,20.34,123.2,108.0,5.54,10.0,3.0,2.7,2.0,0
41.0,148.0,408.0,3175.0,0,0,0.0,185.2,87.0,31.48,170.4,96.0,14.48,165.1,104.0,7.43,9.5,13.0,2.57,1.0,0
45.0,210.0,408.0,1758.0,0,0,0.0,104.6,121.0,17.78,149.5,71.0,12.71,255.1,67.0,11.48,6.5,8.0,1.76,2.0,0
0.0,115.0,415.0,292.0,0,0,0.0,245.2,105.0,41.68,159.0,109.0,13.52,229.9,74.0,10.35,7.2,8.0,1.94,0.0,0
13.0,106.0,510.0,2885.0,0,0,0.0,274.4,120.0,46.65,198.6,82.0,16.88,160.8,62.0,7.24,6.0,3.0,1.62,1.0,0
11.0,157.0,415.0,322.0,0,0,0.0,276.2,95.0,46.95,165.8,119.0,14.09,151.6,79.0,6.82,2.2,4.0,0.59,3.0,0
48.0,116.0,415.0,1915.0,0,1,35.0,200.4,104.0,34.07,272.8,89.0,23.19,214.5,100.0,9.65,8.3,4.0,2.24,1.0,0
49.0,30.0,510.0,4458.0,0,0,0.0,162.3,96.0,27.59,244.0,122.0,20.74,180.1,89.0,8.1,9.1,4.0,2.46,2.0,0
1.0,72.0,415.0,847.0,0,0,0.0,217.8,93.0,37.03,189.7,113.0,16.12,182.6,91.0,8.22,10.4,5.0,2.81,4.0,0
31.0,135.0,510.0,3891.0,0,1,28.0,201.4,100.0,34.24,246.5,117.0,20.95,154.8,131.0,6.97,12.9,4.0,3.48,2.0,1
27.0,86.0,510.0,3360.0,0,0,0.0,190.5,115.0,32.39,179.6,130.0,15.27,258.5,89.0,11.63,10.1,5.0,2.73,3.0,0
8.0,98.0,415.0,12.0,0,1,29.0,179.9,97.0,30.58,189.2,89.0,16.08,164.3,76.0,7.39,12.8,7.0,3.46,3.0,0
50.0,151.0,510.0,2804.0,0,0,0.0,235.9,104.0,40.1,80.6,91.0,6.85,212.8,116.0,9.58,5.8,2.0,1.57,3.0,0
13.0,118.0,415.0,415.0,0,0,0.0,140.4,112.0,23.87,187.1,60.0,15.9,207.9,155.0,9.36,7.9,1.0,2.13,0.0,0
34.0,117.0,415.0,4655.0,0,0,0.0,144.6,115.0,24.58,258.8,66.0,22.0,253.2,113.0,11.39,7.4,9.0,2.0,2.0,0
24.0,55.0,510.0,1812.0,0,0,0.0,189.0,100.0,32.13,118.5,99.0,10.07,248.1,87.0,11.16,17.1,6.0,4.62,0.0,0
13.0,82.0,408.0,1326.0,0,0,0.0,101.0,93.0,17.17,155.6,104.0,13.23,304.4,93.0,13.7,13.3,2.0,3.59,0.0,0
12.0,152.0,415.0,3147.0,0,0,0.0,206.3,98.0,35.07,292.8,82.0,24.89,43.7,121.0,1.97,10.6,4.0,2.86,1.0,0
42.0,108.0,408.0,1282.0,0,1,15.0,165.1,85.0,28.07,267.0,93.0,22.7,250.7,114.0,11.28,10.9,4.0,2.94,1.0,0
35.0,98.0,408.0,2121.0,0,0,0.0,165.0,129.0,28.05,202.6,113.0,17.22,172.3,94.0,7.75,12.5,7.0,3.38,1.0,1
14.0,130.0,415.0,3980.0,0,0,0.0,155.9,95.0,26.5,256.1,97.0,21.77,262.9,103.0,11.83,11.7,3.0,3.16,3.0,0
9.0,136.0,408.0,3679.0,1,0,0.0,199.2,122.0,33.86,214.7,114.0,18.25,150.9,105.0,6.79,11.8,7.0,3.19,1.0,0
19.0,47.0,415.0,4453.0,0,0,0.0,155.3,116.0,26.4,188.2,85.0,16.0,247.0,73.0,11.12,12.3,4.0,3.32,3.0,0
36.0,189.0,415.0,2884.0,0,0,0.0,208.3,106.0,35.41,236.7,123.0,20.12,179.1,120.0,8.06,11.3,5.0,3.05,3.0,0
17.0,107.0,415.0,142.0,0,0,0.0,157.1,79.0,26.71,162.6,124.0,13.82,150.0,138.0,6.75,12.1,6.0,3.27,1.0,0
22.0,91.0,415.0,3302.0,0,0,0.0,154.4,165.0,26.25,168.3,121.0,14.31,239.9,81.0,10.8,11.7,4.0,3.16,5.0,1
29.0,159.0,415.0,1828.0,0,0,0.0,189.1,105.0,32.15,246.1,147.0,20.92,242.0,106.0,10.89,10.4,5.0,2.81,1.0,1
34.0,167.0,415.0,4335.0,0,0,0.0,166.4,85.0,28.29,243.2,135.0,20.67,229.2,95.0,10.31,9.9,5.0,2.67,1.0,0
26.0,111.0,408.0,3792.0,0,0,0.0,142.3,75.0,24.19,122.8,106.0,10.44,229.5,94.0,10.33,12.8,9.0,3.46,2.0,0
46.0,99.0,408.0,3214.0,0,1,19.0,87.7,103.0,14.91,223.0,86.0,18.96,182.3,112.0,8.2,7.3,4.0,1.97,2.0,0
16.0,159.0,415.0,4616.0,0,1,19.0,184.1,78.0,31.3,194.5,71.0,16.53,225.6,101.0,10.15,16.9,3.0,4.56,0.0,0
45.0,114.0,415.0,2599.0,1,1,31.0,174.5,104.0,29.67,224.2,92.0,19.06,116.3,91.0,5.23,12.3,10.0,3.32,2.0,0
1.0,71.0,415.0,1838.0,0,0,0.0,103.3,103.0,17.56,138.5,79.0,11.77,164.8,98.0,7.42,9.0,2.0,2.43,2.0,0
38.0,122.0,415.0,1786.0,0,0,0.0,35.1,62.0,5.97,180.8,89.0,15.37,251.6,58.0,11.32,12.7,2.0,3.43,1.0,0
1.0,100.0,408.0,288.0,0,1,25.0,246.6,94.0,41.92,141.4,112.0,12.02,189.8,109.0,8.54,13.0,5.0,3.51,1.0,0
49.0,83.0,415.0,719.0,0,1,37.0,78.5,109.0,13.35,210.5,101.0,17.89,179.7,102.0,8.09,11.8,4.0,3.19,1.0,0
33.0,64.0,408.0,1209.0,0,0,0.0,148.1,73.0,25.18,164.9,101.0,14.02,216.0,125.0,9.72,12.3,2.0,3.32,5.0,1
42.0,105.0,408.0,1394.0,0,0,0.0,206.2,84.0,35.05,256.4,138.0,21.79,117.1,91.0,5.27,9.0,3.0,2.43,1.0,0
13.0,144.0,415.0,3919.0,0,1,33.0,251.6,87.0,42.77,197.6,118.0,16.8,209.2,97.0,9.41,12.2,3.0,3.29,2.0,0
50.0,106.0,415.0,580.0,1,1,26.0,270.3,111.0,45.95,215.2,90.0,18.29,254.0,133.0,11.43,14.4,7.0,3.89,1.0,1
43.0,19.0,510.0,4316.0,0,1,34.0,156.6,97.0,26.62,224.2,97.0,19.06,260.9,135.0,11.74,11.3,1.0,3.05,1.0,0
19.0,46.0,408.0,1562.0,0,0,0.0,139.4,81.0,23.7,223.7,113.0,19.01,173.1,77.0,7.79,13.6,6.0,3.67,1.0,0
14.0,127.0,510.0,1360.0,0,0,0.0,220.2,108.0,37.43,188.4,124.0,16.01,172.7,113.0,7.77,11.7,3.0,3.16,2.0,0
18.0,9.0,415.0,4350.0,0,1,39.0,214.1,108.0,36.4,169.2,115.0,14.38,189.7,117.0,8.54,10.1,3.0,2.73,1.0,0
5.0,157.0,415.0,3190.0,0,0,0.0,196.0,74.0,33.32,213.4,96.0,18.14,196.8,81.0,8.86,7.9,6.0,2.13,1.0,0
44.0,105.0,415.0,3030.0,0,0,0.0,106.4,71.0,18.09,240.1,83.0,20.41,147.7,114.0,6.65,5.3,4.0,1.43,6.0,1
22.0,105.0,415.0,934.0,0,1,29.0,179.4,113.0,30.5,275.4,100.0,23.41,246.1,105.0,11.07,10.0,5.0,2.7,0.0,0
13.0,31.0,415.0,3231.0,0,0,0.0,177.3,129.0,30.14,152.8,105.0,12.99,162.9,92.0,7.33,5.1,2.0,1.38,0.0,0
47.0,161.0,415.0,2658.0,0,0,0.0,151.6,117.0,25.77,219.4,87.0,18.65,224.7,68.0,10.11,4.0,5.0,1.08,1.0,0
23.0,95.0,408.0,680.0,0,1,32.0,262.2,123.0,44.57,165.2,82.0,14.04,194.3,57.0,8.74,10.6,5.0,2.86,0.0,0
20.0,37.0,415.0,4882.0,1,0,0.0,106.6,76.0,18.12,147.4,89.0,12.53,235.8,113.0,10.61,9.6,8.0,2.59,2.0,0
10.0,132.0,415.0,2139.0,0,0,0.0,193.3,106.0,32.86,128.3,94.0,10.91,162.1,119.0,7.29,11.6,4.0,3.13,5.0,1
11.0,119.0,408.0,4816.0,0,1,24.0,217.2,94.0,36.92,138.7,52.0,11.79,139.3,85.0,6.27,11.3,4.0,3.05,0.0,0
1.0,16.0,408.0,4010.0,0,0,0.0,209.5,89.0,35.62,172.8,85.0,14.69,94.1,102.0,4.23,8.8,4.0,2.38,1.0,0
6.0,99.0,408.0,152.0,0,0,0.0,95.4,105.0,16.22,207.2,101.0,17.61,136.0,117.0,6.12,5.6,5.0,1.51,1.0,0
5.0,76.0,408.0,4486.0,0,1,26.0,214.6,110.0,36.48,205.2,87.0,17.44,134.6,140.0,6.06,8.1,2.0,2.19,1.0,0
31.0,129.0,415.0,1125.0,0,0,0.0,168.4,117.0,28.63,217.1,129.0,18.45,81.6,100.0,3.67,11.8,7.0,3.19,1.0,0
4.0,60.0,415.0,164.0,1,0,0.0,183.0,110.0,31.11,206.7,93.0,17.57,203.8,119.0,9.17,11.1,6.0,3.0,1.0,0
16.0,128.0,415.0,1056.0,0,0,0.0,103.3,122.0,17.56,245.9,123.0,20.9,161.1,95.0,7.25,6.4,7.0,1.73,0.0,0
23.0,40.0,510.0,1402.0,1,0,0.0,170.7,55.0,29.02,179.1,108.0,15.22,281.9,89.0,12.69,8.2,9.0,2.21,3.0,0
0.0,173.0,510.0,1167.0,0,0,0.0,172.5,78.0,29.33,142.6,91.0,12.12,102.0,63.0,4.59,10.9,2.0,2.94,0.0,0
37.0,157.0,510.0,339.0,0,1,30.0,194.3,107.0,33.03,243.2,108.0,20.67,322.2,114.0,14.5,7.1,5.0,1.92,1.0,0
25.0,66.0,408.0,4625.0,0,1,32.0,187.8,117.0,31.93,129.8,90.0,11.03,132.3,113.0,5.95,12.0,3.0,3.24,2.0,0
46.0,50.0,415.0,3138.0,1,1,26.0,307.1,94.0,52.21,289.4,78.0,24.6,174.9,109.0,7.87,8.0,3.0,2.16,0.0,0
44.0,72.0,415.0,2155.0,0,0,0.0,118.2,106.0,20.09,167.2,136.0,14.21,214.2,106.0,9.64,12.2,3.0,3.29,3.0,0
16.0,130.0,510.0,267.0,0,0,0.0,154.0,95.0,26.18,205.9,106.0,17.5,233.7,75.0,10.52,12.9,1.0,3.48,1.0,0
33.0,143.0,408.0,3437.0,0,0,0.0,155.5,101.0,26.44,213.4,89.0,18.14,237.9,61.0,10.71,7.6,11.0,2.05,1.0,0
8.0,89.0,510.0,2513.0,1,0,0.0,125.6,108.0,21.35,213.0,90.0,18.11,181.7,108.0,8.18,5.4,5.0,1.46,1.0,0
15.0,108.0,415.0,3370.0,0,0,0.0,199.3,104.0,33.88,224.2,92.0,19.06,140.1,57.0,6.3,15.2,2.0,4.1,0.0,0
43.0,32.0,408.0,3595.0,0,0,0.0,157.9,88.0,26.84,180.8,132.0,15.37,132.5,102.0,5.96,12.8,3.0,3.46,1.0,0
19.0,166.0,415.0,1878.0,0,0,0.0,203.4,81.0,34.58,167.7,110.0,14.25,132.0,124.0,5.94,9.2,5.0,2.48,2.0,0
46.0,109.0,408.0,921.0,0,0,0.0,222.2,113.0,37.77,218.5,122.0,18.57,266.0,88.0,11.97,10.9,5.0,2.94,1.0,0
4.0,72.0,408.0,542.0,0,1,39.0,92.8,98.0,15.78,271.2,115.0,23.05,167.1,83.0,7.52,5.8,7.0,1.57,1.0,0
12.0,134.0,415.0,2403.0,0,1,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0.0,0
30.0,13.0,415.0,1554.0,0,0,0.0,193.2,89.0,32.84,194.4,90.0,16.52,186.5,104.0,8.39,9.7,2.0,2.62,4.0,0
5.0,101.0,408.0,4932.0,0,1,23.0,262.2,101.0,44.57,157.0,80.0,13.35,129.1,100.0,5.81,7.3,14.0,1.97,1.0,0
20.0,172.0,408.0,993.0,0,0,0.0,287.1,108.0,48.81,178.4,125.0,15.16,153.2,98.0,6.89,14.4,2.0,3.89,3.0,1
21.0,69.0,510.0,2132.0,0,0,0.0,194.2,122.0,33.01,242.1,81.0,20.58,215.8,80.0,9.71,9.7,3.0,2.62,2.0,0
7.0,123.0,415.0,4187.0,0,0,0.0,211.0,92.0,35.87,217.0,102.0,18.45,214.8,104.0,9.67,9.8,7.0,2.65,3.0,0
42.0,130.0,415.0,3085.0,0,1,12.0,141.9,92.0,24.12,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0.0,0
9.0,142.0,415.0,1589.0,0,1,26.0,220.5,94.0,37.49,239.5,126.0,20.36,254.3,109.0,11.44,5.9,9.0,1.59,2.0,0
47.0,29.0,415.0,3664.0,0,0,0.0,157.4,122.0,26.76,145.0,75.0,12.33,281.8,92.0,12.68,9.3,2.0,2.51,1.0,0
11.0,87.0,408.0,1380.0,0,1,28.0,143.5,106.0,24.4,223.5,147.0,19.0,175.4,69.0,7.89,11.2,5.0,3.02,0.0,0
42.0,146.0,408.0,4704.0,1,0,0.0,160.1,63.0,27.22,208.4,112.0,17.71,177.6,98.0,7.99,9.2,3.0,2.48,2.0,0
37.0,135.0,415.0,1366.0,0,0,0.0,194.8,97.0,33.12,235.3,118.0,20.0,174.4,126.0,7.85,11.0,3.0,2.97,1.0,0
15.0,100.0,510.0,2089.0,0,0,0.0,247.8,117.0,42.13,130.0,95.0,11.05,134.3,125.0,6.04,6.9,2.0,1.86,1.0,0
24.0,98.0,415.0,1410.0,0,0,0.0,221.2,80.0,37.6,213.6,104.0,18.16,291.8,89.0,13.13,11.9,3.0,3.21,4.0,0
9.0,75.0,510.0,3514.0,0,1,26.0,118.5,86.0,20.15,213.9,118.0,18.18,132.6,99.0,5.97,13.4,3.0,3.62,2.0,0
46.0,100.0,415.0,2858.0,0,1,25.0,215.9,90.0,36.7,257.9,92.0,21.92,180.2,157.0,8.11,11.6,4.0,3.13,1.0,0
35.0,119.0,415.0,1689.0,0,1,35.0,217.1,92.0,36.91,220.8,134.0,18.77,249.5,93.0,11.23,8.0,5.0,2.16,2.0,0
24.0,86.0,415.0,3002.0,0,0,0.0,83.5,96.0,14.2,221.1,63.0,18.79,349.7,75.0,15.74,12.6,3.0,3.4,0.0,0
18.0,155.0,408.0,1370.0,0,1,39.0,183.3,106.0,31.16,205.1,101.0,17.43,263.7,90.0,11.87,5.1,7.0,1.38,1.0,0
12.0,92.0,510.0,1210.0,0,1,25.0,134.0,112.0,22.78,206.0,111.0,17.51,180.6,118.0,8.13,9.7,4.0,2.62,0.0,0
29.0,154.0,415.0,1889.0,0,0,0.0,191.4,93.0,32.54,205.4,119.0,17.46,205.7,121.0,9.26,10.2,3.0,2.75,3.0,0
6.0,144.0,510.0,4711.0,1,1,35.0,174.8,127.0,29.72,219.6,93.0,18.67,255.8,90.0,11.51,12.8,3.0,3.46,0.0,0
49.0,48.0,408.0,4252.0,0,0,0.0,275.2,67.0,46.78,180.2,108.0,15.32,159.0,110.0,7.15,7.9,2.0,2.13,1.0,0
28.0,94.0,408.0,4298.0,0,0,0.0,174.0,85.0,29.58,241.1,114.0,20.49,207.8,94.0,9.35,7.9,1.0,2.13,1.0,0
44.0,139.0,415.0,694.0,0,0,0.0,165.0,132.0,28.05,249.7,86.0,21.22,170.3,128.0,7.66,12.6,8.0,3.4,1.0,0
23.0,122.0,415.0,4945.0,0,0,0.0,107.9,88.0,18.34,235.8,109.0,20.04,228.6,119.0,10.29,9.5,3.0,2.57,2.0,0
30.0,139.0,510.0,2881.0,0,0,0.0,221.3,140.0,37.62,157.8,89.0,13.41,192.5,89.0,8.66,11.3,6.0,3.05,1.0,0
18.0,95.0,415.0,4446.0,0,0,0.0,141.1,84.0,23.99,211.4,108.0,17.97,103.7,127.0,4.67,5.9,6.0,1.59,3.0,0
21.0,80.0,408.0,269.0,0,1,31.0,166.4,92.0,28.29,238.3,74.0,20.26,150.7,84.0,6.78,10.7,4.0,2.89,4.0,0
16.0,131.0,415.0,3867.0,0,1,28.0,249.6,87.0,42.43,227.2,138.0,19.31,239.9,92.0,10.8,7.6,3.0,2.05,3.0,0
16.0,36.0,510.0,2160.0,0,0,0.0,178.6,83.0,30.36,213.1,103.0,18.11,198.0,119.0,8.91,10.9,5.0,2.94,1.0,0
33.0,180.0,510.0,1229.0,0,0,0.0,139.0,96.0,23.63,224.9,64.0,19.12,170.8,118.0,7.69,15.7,5.0,4.24,2.0,0
26.0,25.0,415.0,1705.0,0,0,0.0,134.3,98.0,22.83,202.3,109.0,17.2,195.9,100.0,8.82,12.6,5.0,3.4,2.0,0
26.0,113.0,415.0,4854.0,0,0,0.0,215.9,93.0,36.7,240.1,85.0,20.41,156.7,123.0,7.05,4.9,5.0,1.32,3.0,0
13.0,88.0,415.0,729.0,0,1,31.0,181.6,91.0,30.87,213.2,120.0,18.12,207.8,104.0,9.35,11.4,4.0,3.08,1.0,0
0.0,120.0,415.0,2045.0,0,0,0.0,178.4,97.0,30.33,168.3,113.0,14.31,120.5,93.0,5.42,9.3,9.0,2.51,1.0,0
18.0,162.0,510.0,2400.0,0,1,33.0,184.5,139.0,31.37,183.2,78.0,15.57,127.4,106.0,5.73,12.3,6.0,3.32,0.0,0
16.0,124.0,510.0,4767.0,0,1,37.0,161.2,109.0,27.4,204.2,79.0,17.36,231.5,87.0,10.42,8.9,4.0,2.4,1.0,0
37.0,177.0,408.0,3418.0,0,0,0.0,84.9,77.0,14.43,257.5,109.0,21.89,210.5,66.0,9.47,7.5,5.0,2.03,2.0,0
5.0,105.0,408.0,386.0,0,0,0.0,270.9,98.0,46.05,226.2,110.0,19.23,178.8,60.0,8.05,8.8,5.0,2.38,0.0,1
16.0,24.0,510.0,2192.0,0,0,0.0,243.0,91.0,41.31,183.9,77.0,15.63,184.3,109.0,8.29,15.3,6.0,4.13,0.0,1
14.0,48.0,510.0,2760.0,0,0,0.0,128.2,71.0,21.79,48.1,78.0,4.09,116.3,80.0,5.23,8.9,3.0,2.4,0.0,0
12.0,86.0,408.0,3279.0,0,0,0.0,126.3,115.0,21.47,168.8,112.0,14.35,154.6,95.0,6.96,9.8,7.0,2.65,2.0,0
3.0,163.0,510.0,1421.0,0,0,0.0,178.7,56.0,30.38,215.7,79.0,18.33,152.7,84.0,6.87,10.6,2.0,2.86,4.0,0
13.0,56.0,510.0,2697.0,0,0,0.0,150.9,79.0,25.65,161.8,87.0,13.75,167.7,115.0,7.55,11.7,5.0,3.16,3.0,0
35.0,147.0,415.0,1986.0,1,1,24.0,219.9,118.0,37.38,208.5,116.0,17.72,352.5,111.0,15.86,8.1,4.0,2.19,3.0,0
43.0,64.0,415.0,2869.0,0,0,0.0,168.0,116.0,28.56,192.4,94.0,16.35,166.5,98.0,7.49,10.1,3.0,2.73,2.0,0
42.0,108.0,510.0,1557.0,0,1,34.0,162.1,83.0,27.56,171.8,117.0,14.6,259.8,76.0,11.69,9.6,3.0,2.59,4.0,1
26.0,116.0,415.0,2958.0,0,1,35.0,182.8,122.0,31.08,212.7,119.0,18.08,193.8,103.0,8.72,11.0,2.0,2.97,1.0,0
23.0,122.0,415.0,1796.0,0,0,0.0,140.1,120.0,23.82,231.4,128.0,19.67,188.1,127.0,8.46,11.2,5.0,3.02,2.0,0
38.0,101.0,415.0,2123.0,1,0,0.0,193.7,108.0,32.93,186.6,98.0,15.86,223.0,100.0,10.04,11.6,8.0,3.13,0.0,0
10.0,58.0,510.0,42.0,0,0,0.0,243.1,105.0,41.33,231.4,108.0,19.67,180.9,120.0,8.14,7.8,4.0,2.11,2.0,0
33.0,81.0,415.0,3551.0,0,0,0.0,145.4,132.0,24.72,129.3,91.0,10.99,186.4,109.0,8.39,5.2,4.0,1.4,1.0,0
43.0,87.0,415.0,4917.0,0,0,0.0,169.1,105.0,28.75,169.9,102.0,14.44,244.9,106.0,11.02,9.9,10.0,2.67,3.0,0
21.0,116.0,510.0,36.0,0,0,0.0,229.3,93.0,38.98,184.5,111.0,15.68,168.2,91.0,7.57,8.8,3.0,2.38,2.0,0
23.0,62.0,510.0,3313.0,0,1,33.0,186.4,84.0,31.69,201.0,136.0,17.09,286.7,103.0,12.9,11.1,3.0,3.0,2.0,1
30.0,90.0,415.0,2393.0,0,0,0.0,76.1,121.0,12.94,290.3,73.0,24.68,236.9,89.0,10.66,10.8,3.0,2.92,0.0,0
39.0,107.0,510.0,4993.0,1,0,0.0,194.4,83.0,33.05,247.8,84.0,21.06,245.4,93.0,11.04,11.2,7.0,3.02,2.0,0
30.0,55.0,408.0,2407.0,0,1,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,0
0.0,76.0,415.0,2068.0,0,1,22.0,160.1,107.0,27.22,168.7,136.0,14.34,23.2,102.0,1.04,9.5,4.0,2.57,3.0,0
27.0,30.0,510.0,4041.0,0,0,0.0,145.0,76.0,24.65,240.7,112.0,20.46,197.1,134.0,8.87,7.1,4.0,1.92,3.0,0
3.0,157.0,415.0,3255.0,0,0,0.0,220.7,105.0,37.52,119.3,127.0,10.14,165.1,113.0,7.43,11.5,7.0,3.11,4.0,0
19.0,40.0,408.0,1266.0,0,1,31.0,224.7,69.0,38.2,134.5,81.0,11.43,120.3,104.0,5.41,7.5,5.0,2.03,1.0,1
42.0,72.0,408.0,1074.0,0,0,0.0,147.0,79.0,24.99,162.3,103.0,13.8,162.9,80.0,7.33,10.5,4.0,2.84,1.0,0
50.0,95.0,415.0,677.0,0,1,39.0,260.8,130.0,44.34,213.4,111.0,18.14,195.6,97.0,8.8,10.1,5.0,2.73,1.0,0
12.0,42.0,415.0,1070.0,0,0,0.0,155.4,127.0,26.42,164.1,45.0,13.95,157.7,128.0,7.1,9.0,3.0,2.43,0.0,0
9.0,55.0,510.0,1945.0,0,1,45.0,130.5,114.0,22.19,208.4,94.0,17.71,141.6,114.0,6.37,11.0,5.0,2.97,4.0,1
26.0,74.0,415.0,444.0,0,0,0.0,162.7,102.0,27.66,292.0,105.0,24.82,183.3,80.0,8.25,8.7,6.0,2.35,0.0,0
28.0,81.0,408.0,1836.0,1,1,37.0,237.1,76.0,40.31,264.2,125.0,22.46,271.3,120.0,12.21,7.9,3.0,2.13,1.0,0
22.0,81.0,408.0,977.0,0,0,0.0,166.2,102.0,28.25,217.6,112.0,18.5,220.2,68.0,9.91,13.2,2.0,3.56,4.0,0
26.0,28.0,415.0,1606.0,0,0,0.0,121.7,48.0,20.69,125.8,112.0,10.69,261.6,122.0,11.77,8.3,2.0,2.24,6.0,1
1.0,111.0,510.0,3301.0,0,0,0.0,176.4,62.0,29.99,201.0,124.0,17.09,150.4,138.0,6.77,11.2,2.0,3.02,0.0,0
33.0,3.0,510.0,878.0,0,1,27.0,67.4,116.0,11.46,244.0,78.0,20.74,281.1,93.0,12.65,11.4,2.0,3.08,2.0,0
22.0,51.0,415.0,2365.0,0,0,0.0,229.7,129.0,39.05,336.0,104.0,28.56,192.8,128.0,8.68,9.6,1.0,2.59,1.0,1
9.0,68.0,415.0,1747.0,0,1,24.0,176.0,118.0,29.92,277.9,116.0,23.62,174.7,71.0,7.86,14.7,7.0,3.97,1.0,0
34.0,163.0,408.0,4525.0,0,0,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,1
16.0,87.0,510.0,838.0,0,0,0.0,115.4,90.0,19.62,262.6,68.0,22.32,245.7,69.0,11.06,13.1,5.0,3.54,2.0,0
39.0,111.0,415.0,1235.0,0,0,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4.0,0
44.0,144.0,415.0,4718.0,0,0,0.0,139.6,96.0,23.73,124.2,93.0,10.56,95.6,75.0,4.3,15.0,4.0,4.05,2.0,0
37.0,135.0,415.0,2562.0,0,0,0.0,263.8,66.0,44.85,251.3,116.0,21.36,200.1,112.0,9.0,8.4,2.0,2.27,5.0,1
40.0,109.0,415.0,3183.0,0,1,46.0,217.5,123.0,36.98,233.7,84.0,19.86,163.9,99.0,7.38,9.0,3.0,2.43,4.0,0
14.0,107.0,415.0,3272.0,0,1,14.0,114.3,132.0,19.43,199.8,91.0,16.98,194.7,74.0,8.76,7.5,8.0,2.03,1.0,0
35.0,149.0,408.0,688.0,0,0,0.0,196.3,108.0,33.37,136.8,96.0,11.63,154.7,87.0,6.96,7.7,3.0,2.08,2.0,0
19.0,56.0,510.0,3857.0,0,0,0.0,253.2,95.0,43.04,188.0,116.0,15.98,142.0,133.0,6.39,4.4,4.0,1.19,1.0,0
37.0,129.0,408.0,2828.0,0,0,0.0,98.0,99.0,16.66,240.7,62.0,20.46,254.8,123.0,11.47,10.5,4.0,2.84,0.0,0
4.0,92.0,408.0,1507.0,0,0,0.0,249.4,118.0,42.4,211.5,95.0,17.98,169.0,116.0,7.61,9.1,3.0,2.46,0.0,0
49.0,67.0,415.0,3434.0,0,1,30.0,129.6,107.0,22.03,233.0,104.0,19.81,297.0,93.0,13.37,14.5,5.0,3.92,1.0,0
46.0,120.0,415.0,3862.0,0,0,0.0,221.3,106.0,37.62,267.6,98.0,22.75,111.5,80.0,5.02,9.3,7.0,2.51,0.0,0
13.0,166.0,415.0,2992.0,0,0,0.0,220.7,106.0,37.52,177.8,118.0,15.11,206.1,102.0,9.27,12.4,9.0,3.35,1.0,0
37.0,66.0,408.0,1107.0,0,0,0.0,87.6,76.0,14.89,262.0,111.0,22.27,184.6,125.0,8.31,9.2,5.0,2.48,1.0,0
10.0,76.0,408.0,1785.0,0,0,0.0,203.6,61.0,34.61,161.7,127.0,13.74,175.9,97.0,7.92,8.4,3.0,2.27,0.0,0
21.0,79.0,415.0,4642.0,0,0,0.0,213.6,110.0,36.31,234.9,121.0,19.97,229.6,157.0,10.33,8.8,3.0,2.38,2.0,0
11.0,98.0,415.0,3548.0,0,1,31.0,181.6,112.0,30.87,220.7,100.0,18.76,236.3,121.0,10.63,12.9,4.0,3.48,2.0,0
3.0,141.0,510.0,2197.0,0,1,22.0,215.4,123.0,36.62,328.7,98.0,27.94,160.5,89.0,7.22,7.8,6.0,2.11,1.0,0
44.0,49.0,415.0,3487.0,0,0,0.0,266.3,90.0,45.27,207.8,117.0,17.66,205.0,98.0,9.23,14.0,2.0,3.78,2.0,1
12.0,46.0,510.0,2764.0,0,0,0.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3.0,0
